"url","product_name","product_rating","product_rating_object","product_rating_max","rating","author_name","asin","product_rating_count","review_header","review_id","review_text","author_id","author_link","badge","brand","review_posted_date","review_country","review_images","helpful_count","is_amazon_vine","is_verified","variant_asin","variant_name","videos"
"https://www.amazon.com.br/dp/B0D9YSWZ8T","Samsung Lavadora de Roupas Digital Inverter Porta Black WW11T Inox 11kg 220V",4.9,"{""five_star"":18,""four_star"":1,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"And***lui***","B0D9YSWZ8T",19,"CUMPRE O QUE PROMETE","R103TC5UEMNQY6","A máquina de lavar é ótima!Silenciosa, mesmo quando está centrifugando, de fácil instalação e manuseio. Estou usando s pouco mais de 1 semana e por enquanto tem atendido bastante as expectativas.Um ponto bastante positivo é a lavagem com água quente, você escolhe a temperatura o máximo é 90° usamos a função e tira as manchas com maior facilidade.Recomendo!","AFHNIHGC44KTHNWBCBZXSJ5KNB2A","https://www.amazon.com.br/gp/profile/amzn1.account.AFHNIHGC44KTHNWBCBZXSJ5KNB2A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","SAMSUNG","4 de novembro de 2024","Brasil","[""https://m.media-amazon.com/images/I/61fFyiNt4ML._SY88.jpg""]",3,false,true,,,
"https://www.amazon.com.br/dp/B0D8V9C8R6","Mangueira de Jardim Verde Trançada com Esguicho e União Resistente (15 metros)",3.9,"{""five_star"":11,""four_star"":1,""one_star"":2,""three_star"":2,""two_star"":2}",5,5,"******","B0D8V9C8R6",19,"Gostei","R2810ZR2CYJXHB","Gostei do produto, estou satisfeito.","AHNTAU5X2HOYBYKJ3KOLSZP5WLNA","https://www.amazon.com.br/gp/profile/amzn1.account.AHNTAU5X2HOYBYKJ3KOLSZP5WLNA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Policorda","21 de dezembro de 2024","Brasil",,0,false,true,"B0D8V9C8R6","Tamanho: 15 metros",
"https://www.amazon.com.br/dp/B0D9WWXFQL","Mangueira Extensível Até 3000cm com Esguicho - Flexibilidade e Controle Preciso para Irrigação (AZUL)",4.3,"{""five_star"":12,""four_star"":2,""one_star"":2,""three_star"":0,""two_star"":0}",5,5,"******","B0D9WWXFQL",16,"Útil.","R267LRWLENB5GY","Tem que ter cuidado ao manusear pois não é muito robusta. Ótima para lavar calçadas e afins, com ressalvas quanto ao manuseio.","AHFHGQO5KCXIU6SOBPYAVT2D3CRA","https://www.amazon.com.br/gp/profile/amzn1.account.AHFHGQO5KCXIU6SOBPYAVT2D3CRA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","8 de janeiro de 2025","Brasil",,1,false,true,"B0D9WWXFQL","Cor: AZUL",
"https://www.amazon.com.br/dp/B0D88PDZBT","WAP Aspirador de Pó e Água Barril GTW INOX 12i, Portátil, 12 Litros, com Soprador, 170mbar 1600W 220V",4.5,"{""five_star"":14,""four_star"":3,""one_star"":1,""three_star"":0,""two_star"":0}",5,5,"CHRISTINA P****S","B0D88PDZBT",18,"Barulho faz desistir de usar no aspirador","R5PNSUJUIWREA","aspirador muito barulhento, ensurdecedor, pena limpa bemChristina Peters","AHPH4HDWOKEGEAU77VUA45SCSG5A","https://www.amazon.com.br/gp/profile/amzn1.account.AHPH4HDWOKEGEAU77VUA45SCSG5A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","WAP","3 de março de 2025","Brasil",,0,false,true,"B0D87LTS5S","Voltage: 127 Volts",
"https://www.amazon.com.br/dp/B0D88PDZBT","WAP Aspirador de Pó e Água Barril GTW INOX 12i, Portátil, 12 Litros, com Soprador, 170mbar 1600W 220V",4.5,"{""five_star"":14,""four_star"":3,""one_star"":1,""three_star"":0,""two_star"":0}",5,1,"Fabiana P***o","B0D88PDZBT",18,"Queimou","R3TJRNXE4QB4CV","Queimou com menos de 1 semana de uso.","AEML53QLNU7TLKV64PJBNCYDOCEA","https://www.amazon.com.br/gp/profile/amzn1.account.AEML53QLNU7TLKV64PJBNCYDOCEA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","WAP","3 de março de 2025","Brasil",,0,false,true,"B0D87LTS5S","Voltage: 127 Volts",
"https://www.amazon.com.br/dp/B0D79GN5PN","WAP Desobstruidora e Lavadora de Alta Pressão ECO WASH ULTRA 2350, 360L/h, com Mangueira de Desobstrução, 1650W 220V",4.6,"{""five_star"":407,""four_star"":91,""one_star"":5,""three_star"":27,""two_star"":5}",5,5,"******","B0D79GN5PN",535,"Ótima lavadora","R24FJPRS3U6HJH","Muito boa, pressão forte, atende muito bem","AF4HIUEP5KW3A67IL57XHTVA6MTA","https://www.amazon.com.br/gp/profile/amzn1.account.AF4HIUEP5KW3A67IL57XHTVA6MTA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","WAP","22 de dezembro de 2024","Brasil",,1,false,true,"B0774YQX8X","Estilo: Eco Wash 2350, Configuração: 127 volts",
"https://www.amazon.com.br/dp/B0DC9CR2BN","Kit 6 Vasos Autoirrigáveis 9cm Plástico Plantas Pequenas Irrigação Automática Cachepot Mantém Molhado ou Úmido Premium (6)",4.4,"{""five_star"":21,""four_star"":5,""one_star"":2,""three_star"":1,""two_star"":0}",5,5,"van***a","B0DC9CR2BN",30,"Pequeno mais prático","RZSDEGDOLCJ40","A qualidade do matéria muito boa, só achei muito pequeno, mesmo levando em consideração as medidas mencionadas na descrição do produto.Recomendo, principalmente pra quem mora em apartamento e queira fazer uma mini horta.","AERUMLDRNFTYLUJC5MA247OF7ZJQ","https://www.amazon.com.br/gp/profile/amzn1.account.AERUMLDRNFTYLUJC5MA247OF7ZJQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","26 de setembro de 2024","Brasil",,4,false,true,"B0DC9CR2BN","Número de itens: 6",
"https://www.amazon.com.br/dp/B0DC9CR2BN","Kit 6 Vasos Autoirrigáveis 9cm Plástico Plantas Pequenas Irrigação Automática Cachepot Mantém Molhado ou Úmido Premium (6)",4.4,"{""five_star"":21,""four_star"":5,""one_star"":2,""three_star"":1,""two_star"":0}",5,4,"Óti***com***ssa******","B0DC9CR2BN",30,"Muito bom","R2X3ROUL9UKD2K","Adorei os vasos, material bom, bonito, porém só não gostei dos furinhos nas bordas, pois pensei serem antidengue e não são já que esses furos dão acesso aos mosquitos proliferarem. De resto tudo lindo","AE2E7FX56AQJVYQPMSF27Q6IVOQA","https://www.amazon.com.br/gp/profile/amzn1.account.AE2E7FX56AQJVYQPMSF27Q6IVOQA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","7 de janeiro de 2025","Brasil",,1,false,true,"B0DC9CR2BN","Número de itens: 6",
"https://www.amazon.com.br/dp/B0DDPQN9BB","Kit 3 vasos para planta decorativo polietileno sala jardim N1 N2 N3 (Cinza)",4.4,"{""five_star"":9,""four_star"":1,""one_star"":0,""three_star"":4,""two_star"":0}",5,3,"******","B0DDPQN9BB",14,"Pequenos!","R2O5W9LT8LSSUK","Achei que fossem maior pelas fotos que vi nos comentários. Mas são bons.","AEZUV3RBH44XQG5K6NAPCHAWMI3Q","https://www.amazon.com.br/gp/profile/amzn1.account.AEZUV3RBH44XQG5K6NAPCHAWMI3Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","28 de dezembro de 2024","Brasil",,0,false,true,"B0DDNM4RTF","Cor: Marrom",
"https://www.amazon.com.br/dp/B0DHCN7W9Y","Lavadora Portátil Pressão Bateria Sem Fio 48V - Lava Jato Portátil Alta Pressão Recarregável - Lavadora Pressão Carro Jardim Quintal Ar Condicionado (1 Bateria e Maleta)",3.8,"{""five_star"":8,""four_star"":2,""one_star"":2,""three_star"":2,""two_star"":1}",5,3,"Mar***Jos***alt*********a","B0DHCN7W9Y",16,"Faltando uma bateria","R38QWPXB2PLUN6","Veio faltando uma bateria. Queria saber o que pode ser feito para enviarem.","AHGIYIPYCY4B7MQO6Q4F3IIEZW2Q","https://www.amazon.com.br/gp/profile/amzn1.account.AHGIYIPYCY4B7MQO6Q4F3IIEZW2Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","24 de fevereiro de 2025","Brasil",,0,false,true,"B0DHCN7W9Y","Estilo: 1 Bateria e Maleta",
"https://www.amazon.com.br/dp/B0DF8NBTSX","Tela Mosquiteira com Velcro em Fibra de Vidro Para Janelas e Portas (150cm x 120cm)",4.8,"{""five_star"":7,""four_star"":1,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"Leonardo R*******s","B0DF8NBTSX",8,"Ótimo, mas a Dupla Face que mandaram é de má qualidade","R33ZWBR94ZT9O7","A tela mosquiteira é excelente: bem construída, com velcro de boa qualidade e um ótimo isolamento. No entanto, não recomendo utilizar a fita dupla face que vem junto com a tela, pois é muito frágil. Sugiro comprar uma fita da 3M, que funciona perfeitamente com a tela. Eu mesmo adquiri a **Fita Dupla Face 3M VHB 4910, 12mm x 5m**, aqui na Amazon, e os 5 metros foram ideais para uma tela de 120cm x 120cm.Vale muito a pena o investimento!","AHTN7YZHQROFCQIYTRH3NZFQJFXQ","https://www.amazon.com.br/gp/profile/amzn1.account.AHTN7YZHQROFCQIYTRH3NZFQJFXQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","23 de fevereiro de 2025","Brasil",,1,false,true,"B0DF87MGJ8","Modelo: 120cm x 120cm",
"https://www.amazon.com.br/dp/B0DF8NBTSX","Tela Mosquiteira com Velcro em Fibra de Vidro Para Janelas e Portas (150cm x 120cm)",4.8,"{""five_star"":7,""four_star"":1,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"******","B0DF8NBTSX",8,"ótimo produto","R36WSBGXKAHQJJ","ótimo produto","AGKWSU3TDKJELGB2QNYNDS7ROSQQ","https://www.amazon.com.br/gp/profile/amzn1.account.AGKWSU3TDKJELGB2QNYNDS7ROSQQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","21 de março de 2025","Brasil",,0,false,true,"B0DF8NB5BQ","Modelo: 100cm x 100cm",
"https://www.amazon.com.br/dp/B0DGWRZDWR","Sombrite 90% 4x3 Tela de Sombreamento Shade Toldo Sombra Cobertura para Carro Garagem Piscina Jardim Proteção UV Sol (Palha)",4.5,"{""five_star"":17,""four_star"":1,""one_star"":1,""three_star"":0,""two_star"":1}",5,5,"Annaih S***a","B0DGWRZDWR",21,"Protege bem!","R2ZXF83UUHMO23","Muito bom, protege realmente do sol.Estou usando para proteger o carro na garagem.","AHWZKOXQQGD6DFYUXKDXNCDWPREA","https://www.amazon.com.br/gp/profile/amzn1.account.AHWZKOXQQGD6DFYUXKDXNCDWPREA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Metal 5","1 de fevereiro de 2025","Brasil",,1,false,true,"B0CBXM2K4R","Cor: PALHA",
"https://www.amazon.com.br/dp/B0DGWRZDWR","Sombrite 90% 4x3 Tela de Sombreamento Shade Toldo Sombra Cobertura para Carro Garagem Piscina Jardim Proteção UV Sol (Palha)",4.5,"{""five_star"":17,""four_star"":1,""one_star"":1,""three_star"":0,""two_star"":1}",5,5,"******","B0DGWRZDWR",21,"Muito boa, recomendo.","R24KLAU3J4RW72","Parade do quarto passava o dia no sol, melhorou 100% a temperatura do quarto.","AFIPEXZHY4ZRUYZQU4JFCN2U4Z2Q","https://www.amazon.com.br/gp/profile/amzn1.account.AFIPEXZHY4ZRUYZQU4JFCN2U4Z2Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Metal 5","14 de dezembro de 2024","Brasil",,4,false,true,"B0CBXM2K4R","Cor: PALHA",
"https://www.amazon.com.br/dp/B0DPJJSLDJ","Kit Churrasco Preto, Conjunto 8 Peças, Facas Gourmet, Corte Navalha Antiaderente Premium - T2X Soluções (Preto) (Preto)",4.5,"{""five_star"":69,""four_star"":13,""one_star"":2,""three_star"":5,""two_star"":4}",5,5,"Tat***e","B0DPJJSLDJ",92,"Produto de Qualidade","RY2FDEJIVVV0B","Ótima qualidade. 🥰👏🏿","AHIY2ZCBCVI2ZGR5MG5GR77IHTQQ","https://www.amazon.com.br/gp/profile/amzn1.account.AHIY2ZCBCVI2ZGR5MG5GR77IHTQQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","23 de janeiro de 2025","Brasil",,0,false,true,"B0DPJJSLDJ","Cor: Preto",
"https://www.amazon.com.br/dp/B0DL4VQGF7","Raquete Mata Insetos Elétrica Recarregável Bivolt: Mosquito, Pernilongo e Mosca - Armadilha Dengue (Verde)",3.9,"{""five_star"":16,""four_star"":2,""one_star"":3,""three_star"":3,""two_star"":3}",5,2,"Ric***o","B0DL4VQGF7",26,"Frágil","RX1IH6LNR45X3","Esta raquete é muito frágil","AHSPR2U5PJPSWIXMSWDAFZWNYGVA","https://www.amazon.com.br/gp/profile/amzn1.account.AHSPR2U5PJPSWIXMSWDAFZWNYGVA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","10 de dezembro de 2024","Brasil",,1,false,true,"B0DL4VQGF7","Cor: Verde",
"https://www.amazon.com.br/dp/B0DL348WXR","Piscina Dobrável para Banho de Cães,600 Litros Piscina Dobrável para Cães,Largura para Cães Grandes, Piscina Infantil e Banheira para Cães (160 * 30CM)",5,"{""five_star"":2,""four_star"":0,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"Rodrigo C***o S****s","B0DL348WXR",2,"Minha cachorra não quer sair da piscina 😭","R309VJYFGJG8ND","Piscina excelente! Ideal para pets e crianças.Minha cachorrinha amou e não quer sair dela… Socorro.","AHPMVF4HOOYPEIG3CZHAL5O3AMOA","https://www.amazon.com.br/gp/profile/amzn1.account.AHPMVF4HOOYPEIG3CZHAL5O3AMOA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","NEWPET","24 de janeiro de 2025","Brasil","[""https://m.media-amazon.com/images/I/81YVojVu4iL._SY88.jpg"",""https://m.media-amazon.com/images/I/71Kymxm9UwL._SY88.jpg"",""https://m.media-amazon.com/images/I/816A30q3qjL._SY88.jpg"",""https://m.media-amazon.com/images/I/81uk9Md-ESL._SY88.jpg""]",6,false,true,,,
"https://www.amazon.com.br/dp/B0DG9C31KS","Kit de Jardinagem Profissional com 10 Peças em Maleta, Metal, Tesoura, Ancinho, Rastelo, Roxo (VERDE)",4.2,"{""five_star"":3,""four_star"":1,""one_star"":0,""three_star"":0,""two_star"":1}",5,5,"Augusto A***r N***s ** S***a","B0DG9C31KS",6,"Qualidade e variedade","R3TTNNY4YU56VQ","Produto de boa qualidade e com boa variedade de ferramentas, minha esposa adorou!","AEWRGPADEAMISDATKC7AET3FJ5FQ","https://www.amazon.com.br/gp/profile/amzn1.account.AEWRGPADEAMISDATKC7AET3FJ5FQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","SHARK BLUE","9 de novembro de 2024","Brasil",,0,false,true,"B0DG9B4H4B","Cor: ROXO",
"https://www.amazon.com.br/dp/B0DG9C31KS","Kit de Jardinagem Profissional com 10 Peças em Maleta, Metal, Tesoura, Ancinho, Rastelo, Roxo (VERDE)",4.2,"{""five_star"":3,""four_star"":1,""one_star"":0,""three_star"":0,""two_star"":1}",5,5,"Cliente K****e","B0DG9C31KS",6,"Produto honesto","RFXDTPEK9LSKE","Produto honesto","AFEDPLD7YRPVD4BTNZ244SKNAO4A","https://www.amazon.com.br/gp/profile/amzn1.account.AFEDPLD7YRPVD4BTNZ244SKNAO4A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","SHARK BLUE","4 de outubro de 2024","Brasil",,0,false,true,"B0DG9C31KS","Cor: VERDE",
"https://www.amazon.com.br/dp/B0DMMWB6V4","Mangueira Mágica Jardim Resistente Expansível Flexível 15M 22M 30M Mangueira de Jardim Extensível (Azul - 60 metros)",3.4,"{""five_star"":31,""four_star"":6,""one_star"":15,""three_star"":8,""two_star"":7}",5,1,"Isaque a******n X****r","B0DMMWB6V4",68,"Fura muito facilmente, não é mangueira de jardim","R1G41O2GAYN73S","Muito frágil, não deve ser utilizada no jardim, é mangueira de apartamento. Furou com um dia de uso.","AEQRQL6E4S3DSU3NPMOW5CML64DQ","https://www.amazon.com.br/gp/profile/amzn1.account.AEQRQL6E4S3DSU3NPMOW5CML64DQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","11 de fevereiro de 2025","Brasil",,1,false,true,"B0D1VPLP64","Cor: Azul - 30 metros",
"https://www.amazon.com.br/dp/B0DPXB8XTH","Pressurizadora,120W 11mca Bomba Pressurizador De Água 30L/min Quente E Frio (120 Watts)",5,"{""five_star"":4,""four_star"":0,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"Gus***o","B0DPXB8XTH",4,"Excelente produto.","R89XCYBF95JIJ","Excelente produto. Resolveu o problema de água em meu chuveiro.","AG42FJF6HCMMPNCU6J7E3SN7YABQ","https://www.amazon.com.br/gp/profile/amzn1.account.AG42FJF6HCMMPNCU6J7E3SN7YABQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","VDRBG","26 de fevereiro de 2025","Brasil",,0,false,true,"B0DPXB8XTH","Modelo: 120 Watts",
"https://www.amazon.com.br/dp/B0DPXB8XTH","Pressurizadora,120W 11mca Bomba Pressurizador De Água 30L/min Quente E Frio (120 Watts)",5,"{""five_star"":4,""four_star"":0,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"Ale***dre***","B0DPXB8XTH",4,"Ótimo","R36X2NRMY7YRT8","Funcionou perfeitamente","AFW5ZRW4EQLKELFN22PIQZGYICDA","https://www.amazon.com.br/gp/profile/amzn1.account.AFW5ZRW4EQLKELFN22PIQZGYICDA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","VDRBG","6 de fevereiro de 2025","Brasil",,0,false,true,"B0DPXB8XTH","Modelo: 120 Watts",
"https://www.amazon.com.br/dp/B0DWSF3JTH","Mochila Térmica Bolsa Térmica De Costa Bag Cooler Portátil Bebidas Alimentos Praia Passeio Parque Piquenique Grande Impermeável Premium Leve Marca ATM (Azul)",5,"{""five_star"":2,""four_star"":0,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"Ricardo M**o","B0DWSF3JTH",2,"qualidade","R12NFWOC6T2NAY","qualidade excelente","AHXOSDEDBEN2U7HXQMDTWRXRMVSQ","https://www.amazon.com.br/gp/profile/amzn1.account.AHXOSDEDBEN2U7HXQMDTWRXRMVSQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","19 de março de 2025","Brasil",,0,false,true,"B0DWSF3JTH","Cor: Azul",
"https://www.amazon.com.br/dp/B0DSCRPLRH","Kit 05 Luminária Energia Solar para Parede Externa com 100 Led Sensor Presença 3 Funções Lâmpada Solar Refletor De Energia Solar Iluminação Led - Linha Premium (Kit com 05 Luminarias)",4,"{""five_star"":77,""four_star"":14,""one_star"":12,""three_star"":17,""two_star"":9}",5,5,"Amazon C******r","B0DSCRPLRH",128,"Ilumina bastante","R3BH2CU247O1XS","A mídia não pôde ser carregada.
                
            
                
            
        
    
    








  
  
    Ilumina bastante, já tomou chuva e não tive problema, o sensor de movimento funciona bem mesmo se for colocada num local mais alto.","AFFDXF3LYAXTVJSFW5V4C4MHEVMQ","https://www.amazon.com.br/gp/profile/amzn1.account.AFFDXF3LYAXTVJSFW5V4C4MHEVMQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","9 de março de 2025","Brasil",,1,false,true,"B0D6LTJ2W1","Número de itens: 2","[""https://m.media-amazon.com/images/I/D17nhdbcGVL.mp4""]"
"https://www.amazon.com.br/dp/B0DSCRPLRH","Kit 05 Luminária Energia Solar para Parede Externa com 100 Led Sensor Presença 3 Funções Lâmpada Solar Refletor De Energia Solar Iluminação Led - Linha Premium (Kit com 05 Luminarias)",4,"{""five_star"":77,""four_star"":14,""one_star"":12,""three_star"":17,""two_star"":9}",5,4,"Com***dor***zon***","B0DSCRPLRH",128,"Bom produto","R17PNHAK5139N1","Muito boa luminária mas ainda não acertei o timer correto da lâmpada","AFJLTABJ2WAOYJKGBBHJ63RUYHGA","https://www.amazon.com.br/gp/profile/amzn1.account.AFJLTABJ2WAOYJKGBBHJ63RUYHGA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","8 de fevereiro de 2025","Brasil",,0,false,true,"B0D6LTJ2W1","Número de itens: 2",
"https://www.amazon.com.br/dp/B0DQR8TZ9G","Mangueira Jardim Pt 300 3/4 Preta Reforçada (60 metros)",4.1,"{""five_star"":11,""four_star"":3,""one_star"":1,""three_star"":1,""two_star"":2}",5,5,"Ana **","B0DQR8TZ9G",19,"Excelente!","RQWYM9WOGFEIF","Uso a mangueira com a bomba do poço e não deforma","AHR6HIHBBYLDJ7DPLY43FK7OODLA","https://www.amazon.com.br/gp/profile/amzn1.account.AHR6HIHBBYLDJ7DPLY43FK7OODLA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","SASC MANGUEIRAS","3 de novembro de 2024","Brasil",,0,false,true,"B0D54BZDTS","Tamanho: 20 metros",
"https://www.amazon.com.br/dp/B0DV9VMSZC","Raquete Elétrica Recarregável Mata Pernilongo Insetos Dengue Bivolt 110V/220V Luz LED Indicadora de Bateria (Azul)",3,"{""five_star"":2,""four_star"":0,""one_star"":2,""three_star"":0,""two_star"":0}",5,5,"Luc***a","B0DV9VMSZC",4,"Recomendo!!!","R3OOX1PSYJA3TM","Produto chegou em 1 dia e veio muito bem embalado! Muito potente! Gostei muito.. recomendo!! Mt melhoe que ficar jogando veneno","AE4YDKNJX34SUCNEFU27ITOL4QXQ","https://www.amazon.com.br/gp/profile/amzn1.account.AE4YDKNJX34SUCNEFU27ITOL4QXQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","7 de março de 2025","Brasil","[""https://m.media-amazon.com/images/I/81ONbvyWoxL._SY88.jpg"",""https://m.media-amazon.com/images/I/71lsgXpVc2L._SY88.jpg""]",0,false,true,"B0DV9TPKPC","Cor: Laranja",
"https://www.amazon.com.br/dp/B0DT4Q8H5P","Mochila Térmica Cooler Portátil Para Praia, Churrascos, Camping, Viagens, Ar Livre - Antivazamentos, Refrigera 24 Horas, 30 Litros Capacidade, 3 Compartimentos",4.4,"{""five_star"":9,""four_star"":2,""one_star"":1,""three_star"":0,""two_star"":0}",5,5,"Amazon C******r","B0DT4Q8H5P",13,"Excelente produto","R3ILMXERID9WDQ","Excelente qualidade. Tanto o tecido externo quanto interno. Os zipers são bem grossos e bons.","AEYKDGNJAGCDJSURUNSV2P4AGABQ","https://www.amazon.com.br/gp/profile/amzn1.account.AEYKDGNJAGCDJSURUNSV2P4AGABQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","15 de março de 2025","Brasil","[""https://m.media-amazon.com/images/I/81IiTYgUZsL._SY88.jpg"",""https://m.media-amazon.com/images/I/61PEeiCG4tL._SY88.jpg""]",0,false,true,"B0DT4R54HR","Cor: Cinza Light",
"https://www.amazon.com.br/dp/B0DFCYJVYG","Mangueira de Jardim 20 Metros, com Acessórios Inclusos (Amarelo)",4.2,"{""five_star"":17,""four_star"":4,""one_star"":3,""three_star"":1,""two_star"":0}",5,5,"Cliente A****n","B0DFCYJVYG",26,"ótimo","R6SNG9U8EHFYG","ótimo produto, nota 10!","AFYEHWYF7HD726JQQV3QDKFJY7DQ","https://www.amazon.com.br/gp/profile/amzn1.account.AFYEHWYF7HD726JQQV3QDKFJY7DQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Bonatto","29 de novembro de 2024","Brasil",,0,false,true,"B0DFCXSSCG","Cor: Azul",
"https://www.amazon.com.br/dp/B0DFCYJVYG","Mangueira de Jardim 20 Metros, com Acessórios Inclusos (Amarelo)",4.2,"{""five_star"":17,""four_star"":4,""one_star"":3,""three_star"":1,""two_star"":0}",5,5,"******","B0DFCYJVYG",26,"Custo-benefício","R1WQ44XULDS76M","Produto me atendeu integralmente.","AFOPUYCTW2X2GQEDDXWD6WUHIDTA","https://www.amazon.com.br/gp/profile/amzn1.account.AFOPUYCTW2X2GQEDDXWD6WUHIDTA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Bonatto","15 de outubro de 2024","Brasil",,0,false,true,"B0DF8SL73B","Cor: Verde",
"https://www.amazon.com.br/dp/B0D5J1SXC9","Mini Luminária Solar Poste Rua Parede Refletor 108 Cob Luz Branco frio Prova Da Água Sensor De Movimento Com 3 funções (2)",3.9,"{""five_star"":235,""four_star"":92,""one_star"":60,""three_star"":55,""two_star"":18}",5,4,"EDU***O","B0D5J1SXC9",461,"Bom produto.","R1AJ67KGWIQWIL","A luminária é boa mas a bateria não dura muito.","AGM7WXCJD3AKYPFZJ74R4VPHQWZQ","https://www.amazon.com.br/gp/profile/amzn1.account.AGM7WXCJD3AKYPFZJ74R4VPHQWZQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","GOLDENSKY","17 de dezembro de 2024","Brasil",,0,false,true,"B0B5YGXV7P","Número de itens: 1",
"https://www.amazon.com.br/dp/B0D8JLWQ3X","Kit Toldo Policarbonato 1,00x0,60m - Portas E Janelas (Branco Translucido)",5,"{""five_star"":3,""four_star"":0,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"Amazon C******r","B0D8JLWQ3X",3,"Ótimo","R6Z4L46S2M8DZ","Serviu ao proposto","AFLQ3AJFN4DS7JOT43H5DJDBNZJQ","https://www.amazon.com.br/gp/profile/amzn1.account.AFLQ3AJFN4DS7JOT43H5DJDBNZJQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","12 de fevereiro de 2025","Brasil",,0,false,true,"B0D8JLWQ3X","Cor: Branco Translucido",
"https://www.amazon.com.br/dp/B0D8C814X9","Vaso Grande Para Plantas Cone Grafiato Luxo Escovado Jardim (Bege)",5,"{""five_star"":3,""four_star"":0,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"Eu *** re***i o*********te","B0D8C814X9",3,"Bom","R1AJCBUMIOSV1N","Gostei muito","AFA3SFYAPHLDT6R26AFU3PIW5LIA","https://www.amazon.com.br/gp/profile/amzn1.account.AFA3SFYAPHLDT6R26AFU3PIW5LIA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Genérico","12 de fevereiro de 2025","Brasil",,0,false,true,"B0D8CPZS2G","Cor: Branco",
"https://www.amazon.com.br/dp/B0D9WGSHCM","Lona Tela Toldo Sombra Garagem Cobertura Pergolado Sombreamento Piscina Shade Jardim 90% Trama Sol Sombrite - Palha - Areia (6X4)",5,"{""five_star"":2,""four_star"":0,""one_star"":0,""three_star"":0,""two_star"":0}",5,5,"Sôn***Mar***","B0D9WGSHCM",2,"Lona para sombra","R3O8I4WROW9R","Chegou em perfeito estado mas vou inaugurar no carnaval na casa de praia mas ela é super resistente com os ilhós vai ficar ótimo a sombra","AENCPLSHRB3SVQZ4YWWLEVW6THGQ","https://www.amazon.com.br/gp/profile/amzn1.account.AENCPLSHRB3SVQZ4YWWLEVW6THGQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Compra verificada","Metal 5","11 de fevereiro de 2025","Brasil",,0,false,true,"B0D9WGSHCM","Tamanho: 6X4",
